SMMPr_1,SMMPr_2,SMMPr_3,LoTm_1,LoTm_2,LoTm_3,BMM_1,BMM_2,BMM_3,Cold_1,Cold_2,Cold_3
BSU38100,8.8173,8.9494,8.9962,9.8614,9.507,9.608,8.4922,8.3518,8.4481,8.7463,8.4368,8.2472
new_3911304_3911465_c,8.6307,8.786,8.8543,9.8713,9.7909,9.7778,8.1326,7.9906,8.3926,8.3277,8.0568,8.1454
BSU38110,11.1041,11.6824,11.5461,11.1413,10.9089,10.9435,10.8635,10.6537,10.7455,10.6466,10.4549,9.8458
BSU38120,11.5522,11.5752,11.9399,11.5646,10.9811,11.2451,11.9185,11.7509,12.1236,12.4926,11.9863,11.6324
new_3913514_3913645_c,11.1402,10.8935,11.2088,11,10.1936,10.5633,10.6743,10.5427,11.0953,11.4977,11.6057,11.4108
new_3913898_3914008,11.5278,11.1431,10.9415,13.2321,12.8939,12.6624,10.3302,10.431,11.0424,11.9198,11.8641,11.7764
BSU38130,11.3715,10.796,10.7258,12.9811,12.7836,12.5736,9.7772,9.7837,10.2281,11.5019,11.3713,11.4454
BSU38140,14.2772,14.6875,14.9886,12.767,12.4471,12.4417,14.8143,14.6757,15.0063,13.7008,13.4208,12.8336
BSU38150,14.4635,14.9741,15.2918,12.9956,12.6969,12.8846,14.9274,14.9644,15.2679,13.7878,13.3447,12.9983
BSU38160,15.0046,15.5954,15.7073,13.8328,13.4957,13.6647,15.4562,15.4743,15.5752,14.3532,13.5679,13.1028
BSU38170,14.6557,15.2984,15.7092,13.4799,13.4077,13.5232,15.3985,15.2708,15.6051,14.2823,13.486,13.1512
new_3918262_3918330_c,15.08,15.7428,14.1737,14.0614,13.7502,13.9416,15.2539,15.2413,15.485,14.3941,13.539,12.9355
new_3918332_3918517_c,13.0636,13.032,13.3945,12.6574,12.8044,12.6286,14.8003,15.005,15.574,13.7633,12.9213,12.8958
new_3918519_3918628_c,12.4709,12.0941,12.0945,11.4657,11.9117,11.2564,13.7638,13.8254,15.1103,12.0205,10.9224,10.9618
BSU38180,8.9162,9.0011,8.9236,11.9659,14.2108,12.068,9.5488,9.8214,12.1618,8.0932,7.5593,7.6653
BSU38190,10.8102,10.8096,10.8666,10.2868,10.0395,9.8656,10.2321,9.9984,10.2435,10.4303,9.5162,9.2076
BSU38200,11.2356,11.234,11.2164,11.3361,11.5463,10.9239,11.0962,10.9245,11.176,11.4839,10.7587,10.3213
BSU38210,11.3117,11.2112,11.3957,11.6716,11.1025,11.2005,11.182,11.0649,11.2895,11.941,11.4657,10.777
BSU38220,9.6275,9.5009,9.7493,10.7803,10.4467,10.4497,10.3651,10.2339,10.4562,10.8909,10.1996,9.9345
new_3923131_3923318,11.6181,11.7802,11.8216,11.8902,11.7984,11.7628,11.2677,11.2127,11.1928,12.7018,12.3642,11.7573
BSU38229,11.1267,11.1417,11.5757,11.6708,11.4739,11.3573,10.7466,10.5659,10.7875,12.4245,12.1401,11.6038
new_3923478_3923862,10.2417,10.3529,10.5226,10.9575,10.5448,10.5963,9.9466,9.739,10.0086,11.23,11.2373,10.7888
BSU38230,9.546,9.5257,9.5275,10.4359,9.8223,10.4013,8.9366,9.1716,8.7516,10.0234,9.2372,9.4286
BSU38240,7.4091,7.6349,7.6062,8.2067,7.9962,8.1484,6.704,6.7193,6.9616,7.3933,7.3283,7.3431
BSU38250,9.0271,9.1867,9.2654,10.6448,10.297,10.2437,10.5719,10.2208,10.4728,10.0129,9.6113,9.2873
new_3926400_3926681_c,9.3438,9.5025,9.403,10.8536,10.6545,10.6627,11.0378,10.7735,11.0022,10.707,10.2054,9.7389
BSU38260,11.7888,12.119,12.1701,11.7991,11.395,11.3849,13.2428,12.809,12.7268,11.4368,10.6484,10.0463
BSU38270,11.5632,11.8187,12.0934,11.6898,11.2443,11.4258,13.3254,12.9114,13.0637,11.0888,10.6416,10.0141
BSU38280,10.4847,10.6041,10.986,10.7617,10.5537,10.8697,12.454,12.0683,12.124,9.7226,8.9229,8.7044
BSU38290,10.1565,10.2261,10.5033,9.9992,9.7438,9.77,10.369,10.1175,10.0506,11.404,10.6301,10.1623
BSU38300,10.2777,10.3562,10.5389,10.1925,9.8139,9.8874,10.554,10.22,10.2839,11.573,10.8057,10.4458
BSU38310,10.8192,10.9024,10.8343,10.8151,10.2136,10.4789,11.0939,10.7808,10.6718,12.0543,11.1674,10.681
BSU38320,9.7096,11.0324,11.4626,8.774,8.5371,8.4739,10.7488,10.7742,10.6464,10.5844,10.3413,9.9426
BSU38330,8.3167,9.0666,9.4659,7.5604,7.3921,7.3554,8.7804,8.8795,8.8734,8.7306,8.3622,8.2298
BSU38340,10.23,10.2816,10.1843,9.8386,9.4492,9.6093,10.612,10.507,10.8879,9.0778,8.7127,8.4343
BSU38350,9.9324,9.8212,10.1534,9.7907,9.8244,10.0026,10.0618,9.8563,10.4249,8.6208,8.3331,8.3438
BSU38360,10.6379,10.5494,10.6142,11.3744,10.929,11.1666,10.9921,10.685,10.8041,12.0985,11.455,10.6579
BSU38370,11.8563,11.9154,11.7691,10.6456,10.5203,10.4024,12.1651,12.0003,12.0562,10.2446,9.6126,9.1784
BSU38380,8.7076,8.936,9.0793,10.5686,10.1763,10.1558,8.5395,8.3265,8.489,9.8198,9.3739,8.9984
BSU38390,7.205,7.4792,7.5676,7.2971,7.213,7.1245,7.4196,7.2071,7.5046,7.4673,7.4145,7.3675
BSU38400,12.4744,12.3951,12.5943,9.6941,9.3696,9.6365,13.7932,13.5119,13.14,12.4079,11.59,10.9581
BSU38410,9.0382,8.8771,9.1661,9.0112,8.4075,8.5717,9.0698,8.8629,9.0714,9.7469,9.3112,8.7301
new_3943322_3944525_c,6.8606,7.1672,7.2118,9.7103,11.5377,9.6487,6.9601,6.9666,7.5172,7.3528,7.4258,7.4405
BSU38420,9.1668,8.9595,9.1581,8.3537,7.7779,8.1221,8.632,8.4651,8.8956,9.0145,8.7304,8.5449
BSU38430,10.0865,10.2255,10.2317,13.4892,15.8366,13.671,10.9612,11.1803,13.2337,8.4458,8.2072,8.0168
BSU38440,7.2937,7.3457,7.3208,7.0858,7.2126,7.3406,6.9238,6.9665,7.1251,7.0459,7.1404,7.2069
BSU38450,10.5924,10.5206,10.4012,10.9733,10.9471,10.7228,10.3873,10.1196,10.2921,9.6684,9.4991,8.9063
BSU_misc_RNA_59,9.7944,9.7926,9.7951,10.2317,10.2615,9.8682,9.5782,9.3633,9.6089,9.1308,8.9559,8.4051
BSU38460,8.2364,8.5192,8.5583,7.9422,8.0813,7.7326,8.2658,8.1543,8.3035,8.0279,7.7804,7.7013
BSU38470,8.1167,8.3013,8.1121,7.6468,7.6627,7.3856,7.0456,7.1033,7.2738,7.1841,7.301,7.2894
BSU38480,10.7024,11.0258,11.2642,11.3334,10.8662,10.8872,9.5843,9.4814,9.8862,12.0153,11.5632,11.072
BSU38490,10.9458,10.8714,10.9646,11.1672,10.5249,10.6443,11.715,11.517,11.3239,12.8171,11.9223,11.2202
new_3951662_3951749_c,11.3203,11.009,11.3028,11.4702,11.2049,11.0435,12.1516,11.9418,11.8199,13.5581,12.2627,11.8238
new_3951938_3952042,8.8819,8.5866,8.6173,10.7865,10.6795,10.5423,10.0191,10.1071,10.3169,10.8226,10.071,9.9106
BSU38499,14.6872,14.5935,14.8696,14.3023,13.8217,13.6998,14.3932,14.4454,14.4628,15.8338,16.2323,14.7478
BSU38500,14.241,14.2895,14.4478,13.2136,12.6543,12.7762,14.1357,14.029,13.8752,15.5158,14.8381,14.1532
BSU38510,14.516,14.5186,14.7967,13.358,12.5812,12.7626,14.4205,14.3041,14.3464,15.5028,15.2298,14.4844
BSU38520,14.5145,14.6749,14.8225,13.3086,12.6159,12.6683,14.3258,14.2489,14.2091,15.6134,15.1819,14.5281
BSU38530,14.4938,14.4309,14.6353,13.0819,12.2361,12.3494,14.2499,14.1551,14.0797,15.4778,14.9976,14.2005
new_3956402_3956491,14.2754,14.3395,14.5831,12.8003,12.2854,12.225,14.1297,14.042,14.0882,15.3183,14.9127,14.221
BSU38540,14.1866,14.0502,14.2685,12.6504,11.5792,12.1386,14.1284,14.0375,14.0236,15.2153,14.5312,13.9696
new_3957252_3958479_c,6.7181,7.0726,7.0902,6.8982,6.8344,6.6446,6.667,6.8238,7.2315,6.8884,7.14,7.2851
BSU38550,13.6737,13.5026,13.5282,13.9217,13.7512,13.8134,14.5678,14.588,14.1911,13.6086,13.1253,12.4879
BSU38560,8.292,8.5535,8.5416,7.2243,7.1553,7.0982,7.2439,7.1913,7.2702,7.2606,7.2274,7.2709
BSU38570,8.2626,8.6659,8.5817,7.3397,7.1671,7.0844,7.04,7.0302,7.2476,7.1764,7.2129,7.3228
BSU38580,8.1966,8.4891,8.4478,7.139,6.985,6.8601,7.0064,6.9222,7.1754,6.9558,7.113,7.1814
BSU38590,8.4241,8.6421,8.8632,7.3167,7.2718,7.0528,7.3701,7.4453,7.5842,7.0385,7.2304,7.2707
BSU38600,9.9251,10.0443,10.0657,10.5202,10.366,10.3611,10.2731,10.0929,10.2691,9.4879,8.9876,8.6459
BSU38610,9.0032,8.9894,8.6191,11.2023,12.1103,10.9963,9.3236,9.4151,10.8353,8.6277,8.0168,7.9655
BSU38620,8.8165,8.8547,8.7563,9.5329,10.1985,9.384,9.3299,9.1418,9.7347,8.4435,8.0279,7.8888
BSU38630,9.2727,9.1168,8.6955,10.0331,10.3721,10.223,8.9009,8.7797,10.6738,8.7234,7.8097,7.7651
new_3965134_3966683_c,6.6511,7.0038,7.0527,6.8759,6.9091,6.6589,6.5756,6.6841,7.1236,7.2079,7.2493,7.2901
new_3966685_3966776_c,8.8354,9.0605,9.3557,8.7484,8.6466,8.5345,7.4975,7.5315,7.6112,8.4226,8.0995,8.1974
BSU38640,8.0051,8.1848,8.2252,7.4848,7.2784,7.1892,8.333,8.192,8.2413,8.2662,8.0231,8.0003
new_3966778_3967943_c,10.1697,10.2838,10.26,9.2685,9.033,9.1625,8.9212,8.6761,8.842,10.682,9.7054,9.2001
BSU38650,9.913,10.2275,10.1622,9.2041,8.8064,8.9262,8.8664,8.6699,8.7611,10.6316,9.7098,8.9984
BSU38660,10.6882,10.8211,10.9253,9.9255,9.6259,9.8328,9.7518,9.4889,9.6006,11.252,10.3757,9.6599
BSU38670,10.7707,10.7036,11.1091,9.8349,9.8999,9.8271,9.7277,9.5307,9.6575,11.2131,10.2492,9.7971
BSU38680,10.7651,10.8553,11.0996,9.9694,9.9443,9.8553,9.7501,9.6026,9.7298,11.2057,10.2661,9.8628
BSU38690,10.5345,10.7406,10.8828,9.8681,9.6355,9.7295,9.5397,9.5138,9.7944,11.025,10.3574,9.9342
BSU38700,10.5111,10.5572,10.8775,9.5615,9.6149,9.5419,9.4297,9.1734,9.499,10.8344,10.1819,9.7289
BSU38710,8.6975,8.7013,8.7682,11.1935,10.7248,10.774,10.1134,9.8393,11.4153,12.8148,12.0952,11.781
new_3971340_3971882_c,7.9089,8.2229,8.3056,7.6492,7.7841,7.5071,8.0788,7.9931,8.1519,8.1502,8.0427,8.0127
BSU38720,8.2171,8.2546,8.242,8.7007,8.9257,8.4342,8.3688,8.1937,8.9424,8.4458,8.1393,7.7403
BSU38730,7.3283,7.5632,7.4724,9.6982,9.5671,9.7274,7.3182,7.2831,7.4788,7.4967,7.5145,7.3867
BSU38740,7.8059,7.7972,7.7695,10.4042,9.8782,10.5741,7.5452,7.3831,7.6852,7.5878,7.5375,7.4166
BSU38750,7.6815,7.7655,8.0008,10.7233,10.5156,10.868,7.3431,7.2872,7.4552,7.3334,7.2983,7.3199
BSU38760,6.6568,9.45,10.8417,7.571,7.4989,7.5896,7.0764,7.0786,7.2772,7.0096,7.1527,7.2837
new_3979198_3979406_c,8.3567,14.0259,14.4688,8.4211,8.3238,8.0147,10.1998,10.5046,9.9141,8.3777,8.4967,8.2561
new_3979408_3979516_c,9.0325,11.626,12.0844,8.4253,8.3959,8.0917,9.1087,9.0999,9.2611,8.6005,8.7517,8.3552
BSU38770,9.9923,10.0301,10.2624,10.4916,9.9261,9.8887,9.4124,9.2378,9.2681,10.7913,10.3478,10.0329
new_3980704_3983186_c,8.2549,8.1674,8.4345,7.931,7.6481,7.6252,9.0675,8.748,8.7655,11.7287,10.6846,10.3667
BSU38780,9.9898,10.1003,10.2869,10.4943,10.0519,10.0025,10.333,10.2743,11.0625,9.896,9.3623,9.0822
BSU38790,10.3776,10.901,10.8777,9.9272,9.386,9.379,9.2996,9.2098,9.7387,10.5525,10.1427,10.0915
new_3983174_3984118,9.3732,9.6646,9.7005,8.8048,8.3564,8.3205,8.0138,7.9711,8.667,8.8391,9.0914,8.7751
BSU38800,9.8103,9.5378,9.6829,8.9393,8.4402,8.6049,10.8705,10.5672,10.3453,13.207,11.8472,11.3293
BSU38810,10.5635,10.7407,11.1384,10.2235,9.7864,10.0911,9.251,8.7967,8.7844,9.3405,8.7114,8.3445
new_3985282_3985350_c,9.8311,10.2541,10.4014,9.8233,9.3344,9.2383,9.5583,9.3498,9.4742,9.3864,8.9802,8.7811
BSU38820,9.819,10.1287,10.3133,10.0242,9.4966,9.4223,9.6921,9.3918,9.6228,9.8815,9.2969,8.9102
BSU38830,7.6876,7.804,7.8191,9.2968,10.6151,9.3814,7.9321,7.8078,9.3367,8.219,7.7823,7.6042
BSU38840,8.59,8.6047,8.9625,8.1034,7.7318,7.8108,10.753,10.519,10.5746,10.5262,9.7388,9.4697
BSU_misc_RNA_60,12.5539,12.1966,12.2028,11.9208,11.8509,11.8132,13.5549,13.4522,13.2881,12.5259,11.68,10.513
new_3988981_3989722_c,8.3866,8.7235,8.2142,8.5327,8.0694,8.0345,7.3561,7.414,7.7293,7.5395,8.0618,8.2507
new_3989098_3989183,13.7504,13.0409,13.2607,11.4772,11.2842,11.3419,14.2593,14.048,13.9294,15.5571,14.817,14.6332
BSU38850,15.0589,14.9713,15.6711,13.6589,13.4913,13.4619,15.6151,15.4918,15.5428,15.566,15.277,14.9384
new_3989908_3990230,7.2707,7.2683,7.3972,8.8752,8.4889,8.5746,9.8677,9.6567,10.2685,11.4125,10.7155,10.3063
BSU38860,12.7504,12.7353,12.804,13.9016,13.3342,13.4249,13.0554,12.7571,12.5381,13.7699,12.9295,12.1637
BSU38870,6.8856,7.2311,7.4108,7.827,8.2503,7.7238,7.4359,7.457,7.8301,7.2907,7.2588,7.2965
BSU38880,8.767,8.7726,8.8082,10.1708,9.7456,9.8,10.1326,9.8922,9.8772,10.6133,9.7055,9.4622
new_3991968_3992056_c,7.5277,8.012,8.0963,8.7368,8.3228,8.5243,7.8736,7.6372,7.466,8.1299,7.4135,7.4699
BSU38890,9.5348,9.5197,9.4007,10.1137,9.713,9.673,10.4577,10.3417,10.0616,10.9108,10.1888,9.4348
BSU38900,8.933,8.9365,8.8722,9.7358,9.3476,9.5486,9.9042,9.6221,9.6226,10.5242,9.8128,9.3153
BSU38910,9.1014,9.1044,9.1966,9.5442,9.3528,9.4852,10.0413,9.7353,9.6635,10.2974,9.6498,9.1279
BSU38920,12.3864,12.4817,12.5398,11.9786,11.6832,11.6868,12.0929,11.9279,11.9452,10.9618,10.3196,9.9201
new_3996377_3996599,13.3834,13.5527,13.8039,10.1349,9.9286,9.9754,11.0486,11.0237,11.1536,11.0675,10.9249,10.2996
new_3996629_3996729,9.5211,9.7179,9.8368,12.6492,14.7154,12.5336,8.5101,8.8614,9.4142,7.8805,7.8859,7.8799
new_3996731_3996828,12.1397,11.9912,12.5593,12.6137,14.6146,12.4169,12.3487,12.2035,12.4629,12.8404,12.2962,11.9908
BSU38930,12.856,13.1931,12.968,13.1333,14.5844,12.8564,11.9875,11.9814,12.4419,12.2362,12.0772,11.946
BSU38940,12.1544,12.4112,12.6864,11.2244,11.7178,11.011,11.3554,11.118,11.2691,11.2315,10.9154,10.4505
BSU38950,12.3703,12.2992,12.3413,12.0201,11.9153,11.7168,14.8118,14.5476,14.1027,12.1472,12.2096,11.0053
new_3998237_3998480_c,7.3412,7.6124,7.5573,7.5598,7.4642,7.3692,6.7359,6.861,7.225,7.593,7.5516,7.546
new_3999273_3999349,13.8624,13.6678,13.787,13.0429,12.8408,12.7708,15.5646,15.5103,15.3161,13.3649,13.3819,12.6023
BSU38960,13.0168,12.9636,13.227,12.1312,11.8533,11.7105,15.0305,14.9503,14.9389,13.1274,13.1791,12.8255
BSU38970,7.8355,7.9235,7.8732,10.4677,10.3058,10.8333,7.2981,7.1764,7.5357,7.5145,7.4482,7.427
BSU38980,7.8193,7.9013,7.7654,10.6966,10.6027,11.1996,7.0404,6.9869,7.0916,7.188,7.1279,7.2403
BSU38990,7.7875,7.9004,7.7319,11.1245,10.969,11.402,7.0467,6.9066,7.0847,7.1588,7.1707,7.2637
BSU39000,6.7029,7.0981,7.0542,8.5037,8.1837,8.4353,6.6455,6.6986,6.9235,6.8734,7.0406,7.1364
new_4004135_4004219_c,6.8026,7.3554,7.0582,9.0293,8.5742,8.9069,6.6881,6.6047,6.91,6.9514,7.0087,7.0605
BSU39010,10.4116,10.1636,10.314,9.9274,9.5461,9.6912,10.9721,10.6898,10.6357,10.762,9.9569,9.6023
new_4005137_4005322_c,12.3094,12.433,12.6552,11.7707,11.5388,11.2926,12.4795,12.5173,12.9603,12.3426,12.7889,12.1392
new_4005324_4006049_c,9.9807,9.8271,10.1456,9.1709,8.9843,9.1158,10.8008,10.5481,11.4437,10.8554,10.4757,9.8924
BSU_misc_RNA_63,11.45,10.9873,10.997,11.2401,11.1035,10.9872,12.0659,12.2652,12.2945,9.0968,8.8057,8.445
new_4005626_4005729,11.4838,10.9885,10.9306,11.127,10.6152,10.7696,12.1062,12.2127,13.029,8.8301,8.8416,8.4975
BSU39020,11.3283,10.9222,10.8644,10.5571,10.2891,10.6596,11.966,11.7742,12.0798,8.5249,8.2018,8.2264
BSU39029,10.3234,10.405,10.3742,10.2766,10.1283,10.1668,9.3178,9.1784,9.5375,9.7133,9.4101,8.9115
BSU39030,10.7338,10.7031,10.4681,10.696,10.3209,10.5926,9.587,9.5182,9.7622,10.0402,9.4917,8.9246
new_4007659_4007722_c,10.928,10.9683,10.5994,10.8105,10.3911,10.7338,9.6276,9.6553,9.6344,10.513,9.5901,8.4962
BSU39040,10.3678,10.3227,10.1784,10.6265,11.5187,10.6034,10.7265,10.7264,12.07,11.1383,10.7872,10.2066
BSU39050,8.4092,8.2946,8.2527,10.2868,12.2734,10.4374,9.5026,9.6954,11.5773,8.457,7.5956,7.4753
new_4010329_4010403,7.5356,7.7775,7.5865,10.6459,10.4896,10.7467,6.5576,6.7401,6.9567,6.7539,7.0144,7.3397
BSU39060,7.2119,7.4237,7.2719,10.0026,9.7074,10.0068,6.7676,6.7688,7.0555,6.9267,7.0886,7.1115
new_4011685_4011824,7.0772,7.4251,7.3442,9.9759,9.8272,10.1413,7.0729,7.0107,7.3338,7.0384,7.2757,7.4126
BSU39070,8.5998,8.8149,9.272,7.7262,7.5781,7.4163,7.7651,7.6722,7.8391,7.3669,7.4071,7.4955
new_4012758_4012865_c,10.5888,10.5311,11.3223,9.0082,9.2004,8.926,9.9784,9.706,9.9963,9.4418,9.2095,9.2582
BSU39080,11.4878,11.6174,11.7739,10.5259,10.2265,10.2104,11.6396,11.3648,11.2952,11.1585,10.5523,9.7349
BSU39090,10.8666,10.7995,10.9308,9.7725,9.56,9.7658,10.8252,10.5664,10.5878,10.5686,10.0348,9.4726
BSU39100,10.047,10.1299,10.1729,11.325,11.0613,11.5357,9.6158,9.5514,9.3914,10.3754,9.8195,9.3779
BSU39110,12.2015,12.4801,12.7084,11.5255,11.2566,11.2658,11.8562,11.5074,11.4254,12.9749,12.39,11.627
BSU39120,12.0684,12.3238,12.4543,9.2879,9.0603,9.0659,11.0649,10.6977,10.4193,11.057,10.1609,9.5068
new_4018701_4018785_c,12.3663,12.6593,13.1102,9.7489,9.3789,9.3442,11.3905,11.2632,11.0012,11.2782,10.9022,10.2293
BSU39129,12.3441,12.6622,13.1249,9.7628,9.1289,9.1432,11.435,11.1937,11.0531,11.2602,10.9577,10.2606
BSU39139,12.2843,12.6318,13.0316,9.8117,9.4759,9.2398,11.4443,11.2828,11.1503,11.3347,11.6547,10.499
BSU39140,12.2308,12.3344,12.829,9.3422,9.2878,9.2606,11.5148,11.287,10.9993,11.0998,10.8654,10.3973
BSU39150,12.9071,13.1143,13.5131,9.8572,9.4795,9.403,12.138,11.8928,11.6091,11.5966,11.2591,10.55
BSU39160,12.4538,12.7525,13.1156,9.6186,9.1657,9.2944,11.9195,11.7157,11.3551,11.3206,10.9141,10.3456
BSU39170,12.7781,12.8809,13.3063,9.9277,9.5113,9.4373,12.1341,11.9613,11.6624,11.4688,11.1113,10.4632
new_4020908_4020976_c,12.8493,13.0396,13.6166,9.9901,9.6285,9.4924,12.2447,12.1471,11.7424,11.6457,11.1922,10.4806
BSU39180,12.8486,13.1789,13.641,9.9857,9.7614,9.613,12.4296,12.2126,11.8419,11.5846,11.3602,10.5805
new_4021307_4021428_c,13.743,13.9048,14.4521,10.5109,10.1317,10.2374,13.141,13.1013,12.8987,12.0241,11.9306,11.2159
BSU39190,13.6909,13.985,14.4794,10.4942,10.2979,10.2482,13.135,13.08,12.8231,12.056,11.9296,11.1778
BSU39200,13.9037,14.0326,14.7188,10.5678,10.564,10.5206,13.292,13.1511,12.848,12.1055,11.7669,11.1044
BSU39210,13.5929,13.7932,14.1933,10.2139,9.9563,9.9646,13.0257,12.9426,12.5933,11.7945,11.7025,10.8656
new_4022729_4023053_c,15.643,15.9499,15.9573,12.0191,11.7839,11.7724,14.7689,14.733,14.1014,13.6746,13.1697,12.22
BSU39220,16.4385,16.4593,16.4652,13.0497,12.9286,12.8943,15.6108,15.7319,15.6881,14.614,14.6934,13.781
BSU39230,15.4639,15.7445,15.826,11.7677,11.5944,11.7013,14.8483,14.7669,14.5452,12.9242,12.7071,11.9478
BSU39240,10.6822,10.8162,10.9013,10.9691,10.4565,10.3907,10.5135,10.4855,10.4553,10.8928,10.4382,10.1601
new_4031646_4031766_c,11.4994,11.4523,11.5945,11.6318,11.1823,11.1375,11.1841,11.086,10.9948,11.6842,11.3553,10.3919
BSU39250,11.8714,12.7108,12.846,12.5129,12.2847,12.1708,10.256,9.9585,10.2743,11.1168,10.6394,10.4212
BSU39260,10.6938,11.0781,11.3013,9.7644,9.4648,9.6346,8.2641,7.9596,8.073,8.5501,8.0823,7.8607
BSU39270,10.5619,10.7007,10.8876,9.2002,8.6224,8.7701,8.2288,8.0485,8.1872,8.7634,8.2242,8.0417
new_4035641_4035833_c,10.5003,10.3226,11.1989,8.8636,8.6439,8.5338,8.0125,8.0554,8.4163,8.3639,8.3473,8.2383
new_4035835_4035968_c,9.5949,10.2029,9.8996,9.8542,9.3091,9.3036,9.5549,9.6056,9.4053,8.692,8.5895,8.2783
BSU39280,12.9873,13.1773,13.4647,12.0385,11.9023,11.555,12.8633,12.7778,12.698,12.2935,11.7999,11.5843
BSU39290,13.193,13.5254,13.4314,12.3384,12.1515,11.917,13.2016,13.1001,13.086,12.5189,12.1039,11.6089
BSU39300,11.2316,11.3834,11.118,9.7253,9.4104,9.298,11.279,10.9236,10.8018,8.9113,8.4135,8.2025
BSU39310,11.19,11.3779,11.0856,9.7973,9.4095,9.2982,11.0413,10.8045,10.4019,8.8289,8.2708,8.1287
BSU39320,11.5077,11.5736,11.2231,10.1479,9.7957,9.7138,11.3662,11.0696,10.9305,9.22,8.582,8.5384
new_4039160_4039225_c,11.6108,11.7086,11.2137,10.2843,9.8628,9.8506,11.6199,11.1904,10.575,9.3331,8.5412,7.4162
BSU39330,9.6806,9.8548,9.7892,8.7032,8.4419,8.3387,7.4598,7.3509,7.5598,8.0274,7.6697,7.6367
new_4040876_4040985_c,9.2659,9.8869,9.9112,8.755,8.5755,8.3619,7.7121,7.7244,7.9332,8.4233,8.1211,8.0864
BSU39339,7.3269,7.329,7.6822,7.0893,7.2809,6.9949,7.132,7.1524,7.6126,6.9622,7.2671,7.396
BSU39340,10.6236,10.6799,11.199,9.9694,9.8328,9.7278,11.4626,11.362,11.105,8.6559,8.466,8.3957
BSU39350,6.6893,7.0865,7.179,7.752,7.7381,7.4823,7.3456,7.3271,7.3289,7.0358,7.2068,7.2562
BSU39360,7.2468,7.465,7.507,8.0148,7.849,7.7528,7.6634,7.4776,7.4595,7.6089,7.5102,7.3637
BSU39370,7.5676,7.8456,7.8926,8.4101,8.2119,8.1098,8.0013,7.9787,7.8113,7.947,7.7391,7.6209
BSU39380,7.778,7.9512,8.0905,8.2795,8.2685,8.1558,7.8539,7.8731,7.9726,8.1199,7.9505,7.8061
new_4047463_4047537,7.6434,7.9198,8.1176,8.1614,8.2965,7.9498,7.8305,7.8032,7.9403,8.0652,7.9372,7.7218
BSU39390,7.4105,7.6925,7.8465,8.1178,7.9851,7.8508,7.3806,7.4039,7.5016,7.5095,7.5213,7.4932
BSU39400,10.8515,10.9863,11.1286,9.3754,8.9237,9.1325,11.3642,11.2314,10.7064,9.825,9.0822,8.5367
BSU39410,10.7638,10.9142,11.1997,9.281,8.8502,9.1545,11.4022,11.2389,10.924,9.7478,9.0762,8.7973
new_4051522_4051601_c,10.9861,11.3348,11.8202,9.5449,9.609,9.2131,11.6733,11.4112,11.4744,9.9466,9.4307,9.1152
BSU39420,11.8175,11.9226,12.0565,10.1586,9.8139,9.9709,12.3194,12.1451,11.7595,10.5261,9.5651,9.3011
BSU39430,10.3729,10.3545,10.5015,10.4125,10.1592,10.2105,11.0169,10.8018,10.5329,10.2287,9.5525,8.8823
new_4053373_4053453_c,7.0162,7.4558,7.4908,7.9813,9.256,7.8224,7.8729,7.8209,8.0836,8.1565,7.8582,7.855
BSU39440,8.2206,8.191,8.3312,8.5073,9.8744,8.4932,8.7782,8.6213,8.8554,8.5082,8.2487,8.0402
BSU39450,9.6248,9.5815,9.7548,9.989,9.6349,9.6592,10.7439,10.4654,10.2058,10.9695,10.1324,9.337
BSU39460,9.434,9.51,9.5396,8.6894,8.2586,8.3113,11.0527,10.6244,10.1756,10.4631,9.8212,8.9903
BSU39470,9.7809,9.9772,9.7306,8.7812,8.4793,8.5589,11.3792,11.1423,10.4253,10.2549,9.3987,8.8503
BSU39480,10.5224,10.5098,10.1646,9.2396,8.896,8.987,12.0252,11.766,11.2819,10.4748,9.6869,9.1318
BSU39490,10.3117,10.1292,10.0339,9.1094,8.8348,9.0058,11.8538,11.5861,10.9711,10.1242,9.3236,8.9982
BSU39500,10.4766,10.139,10.1461,9.2784,8.9762,8.8819,11.6819,11.5257,11.3217,9.9954,9.2977,8.9589
BSU39510,10.0045,9.3844,9.9448,8.8246,8.6161,8.8621,11.4956,11.1764,10.8631,9.6311,8.691,8.7094
BSU39520,9.6665,9.3369,9.9068,8.7874,8.5342,8.8132,11.2985,11.1305,10.885,9.2425,8.6596,8.4224
BSU39530,6.7654,7.2481,7.3409,7.2422,7.1286,6.9151,6.8694,6.886,7.1975,6.9689,7.1949,7.3067
BSU39540,8.9068,9.2698,9.4023,7.7465,7.5813,7.5305,8.0704,8.0092,8.3227,7.2608,7.2978,7.3801
new_4062713_4063346,7.8968,7.8541,7.9409,8.1035,7.6794,8.306,7.86,7.785,7.8765,7.5619,7.467,7.4006
BSU39550,11.5237,11.6591,11.8243,11.6755,11.3356,11.3389,12.0708,11.9752,12.4409,11.9002,11.3176,10.8507
BSU39560,10.2132,10.3435,10.426,10.7524,10.4479,10.4147,10.7523,10.6082,11.6441,11.7357,11.0054,10.3107
BSU39570,10.0936,10.26,10.4348,10.6344,10.4248,10.3679,10.7648,10.5777,11.5114,12.0357,10.9093,10.284
new_4065569_4065980_c,9.0955,9.369,9.1782,10.2603,9.8942,9.7908,10.1772,10.125,11.1562,11.6233,10.7214,10.1209
